Dte;Barri;AEB;SC;Electors;Votants;Abstencio;Nuls;Votsvalids;Blancs;TriasxBCN;PSC-CP;BCOMU-C;ERC-AM;PP;VOX;CUP-AMUNT;VALENTS;Cs;PACMA;BCNETSTU;EV-AV;EB;NOVAPRIMARIES;PC-LV;FNC;PCTC;AIREs-LaIzquierda;PH;PFiV;UNIDOSSI;SOMI;JES-UEP;PTDCERV;Partitmesvotat
9;61;193;58;1041;677;364;8;669;11;114;143;147;74;47;40;46;21;6;7;5;2;0;3;0;2;1;0;0;0;0;0;0;0;BCOMU-C
9;61;193;59;1050;639;411;5;634;5;90;156;133;73;65;32;26;19;6;7;6;3;3;0;0;2;1;3;0;0;1;2;1;0;PSC-CP
9;61;193;60;987;596;391;9;587;14;81;131;120;70;59;37;31;11;14;7;6;1;2;2;0;1;0;0;0;0;0;0;0;0;PSC-CP
9;61;193;156;959;584;375;1;583;1;109;114;123;96;40;38;17;10;8;10;7;2;1;1;1;2;1;1;0;1;0;0;0;0;BCOMU-C
9;61;194;61;1249;832;417;8;824;7;141;191;158;84;75;54;34;37;13;6;13;1;4;0;1;0;2;2;0;0;0;0;0;1;PSC-CP
9;61;194;62;1040;670;370;3;667;9;104;164;135;98;52;38;25;18;4;7;5;2;1;1;1;2;0;0;1;0;0;0;0;0;PSC-CP
9;61;195;63;872;543;329;5;538;6;58;129;117;64;55;34;22;13;10;12;7;3;3;0;1;2;1;1;0;0;0;0;0;0;PSC-CP
9;61;195;64;889;591;298;3;588;5;83;139;118;71;63;37;24;20;10;8;4;0;4;0;0;2;0;0;0;0;0;0;0;0;PSC-CP
9;61;195;65;1480;948;532;2;946;6;148;260;183;96;81;64;28;26;18;9;19;3;1;1;0;2;0;0;0;0;1;0;0;0;PSC-CP
9;61;195;66;1081;689;392;3;686;10;121;134;145;74;73;44;26;20;22;2;9;2;0;0;2;2;0;0;0;0;0;0;0;0;BCOMU-C
9;61;195;67;1052;589;463;2;587;1;80;165;101;79;60;30;21;18;8;11;3;2;0;1;2;0;1;0;1;0;0;3;0;0;PSC-CP
9;61;196;68;1156;789;367;5;784;11;121;190;129;116;82;34;38;19;14;9;6;5;3;1;3;2;0;1;0;0;0;0;0;0;PSC-CP
9;61;196;69;680;417;263;4;413;9;59;72;88;66;53;19;14;8;7;4;3;3;2;2;0;1;3;0;0;0;0;0;0;0;BCOMU-C
9;61;196;70;1149;614;535;6;608;4;73;162;129;58;73;50;19;13;6;10;0;1;2;1;4;0;2;1;0;0;0;0;0;0;PSC-CP
9;61;196;71;1305;776;529;4;772;9;101;192;146;89;78;68;28;11;13;14;10;2;2;1;2;3;2;1;0;0;0;0;0;0;PSC-CP
9;61;196;72;1001;530;471;7;523;6;38;150;105;64;50;44;13;12;5;17;9;8;0;1;0;0;1;0;0;0;0;0;0;0;PSC-CP
9;61;196;73;1189;761;428;6;755;4;64;225;142;83;99;55;17;15;11;7;13;4;5;4;1;0;1;3;1;1;0;0;0;0;PSC-CP
9;62;197;74;1224;764;460;4;760;9;113;176;181;107;43;37;34;15;9;8;14;1;5;1;2;2;1;0;0;1;0;1;0;0;BCOMU-C
9;62;197;75;1085;655;430;12;643;7;97;147;148;100;48;16;28;10;9;11;10;2;1;5;1;0;3;0;0;0;0;0;0;0;BCOMU-C
9;62;197;76;1063;634;429;7;627;8;108;127;139;93;33;28;36;16;7;14;3;2;1;5;1;1;2;0;1;0;0;0;2;0;BCOMU-C
9;62;197;77;1187;751;436;12;739;8;123;144;169;96;56;26;45;19;7;14;13;7;2;5;1;2;0;1;1;0;0;0;0;0;BCOMU-C
9;62;198;78;1062;687;375;8;679;8;139;112;145;104;45;21;42;16;16;12;8;4;3;1;1;0;2;0;0;0;0;0;0;0;BCOMU-C
9;62;198;79;1205;772;433;8;764;10;172;148;162;79;75;32;34;14;8;11;5;1;3;2;2;2;2;0;1;0;1;0;0;0;TriasxBCN
9;62;198;80;997;597;400;8;589;5;112;111;127;98;45;29;27;10;7;7;4;2;1;1;0;2;0;0;1;0;0;0;0;0;BCOMU-C
9;62;198;81;1290;739;551;6;733;5;102;183;190;102;46;22;29;12;10;12;8;3;4;0;0;0;2;0;1;0;0;2;0;0;BCOMU-C
9;62;198;82;1399;832;567;11;821;8;171;154;187;97;64;43;35;18;8;12;14;4;1;0;0;3;0;1;0;1;0;0;0;0;BCOMU-C
9;63;199;83;1189;711;478;15;696;6;125;152;152;90;64;28;36;7;15;4;8;3;2;0;1;2;0;1;0;0;0;0;0;0;PSC-CP
9;63;199;84;1243;821;422;13;808;14;182;142;175;124;69;25;35;7;7;8;12;1;1;2;1;2;1;0;0;0;0;0;0;0;TriasxBCN
9;63;199;85;1286;812;474;6;806;9;199;149;166;109;47;43;31;17;9;6;9;3;7;0;0;0;1;0;0;0;1;0;0;0;TriasxBCN
9;63;199;86;1011;593;418;6;587;6;138;128;127;60;33;30;23;12;8;9;3;5;0;1;1;0;1;1;0;0;0;0;1;0;TriasxBCN
9;63;199;87;955;630;325;7;623;6;140;114;125;95;47;40;20;9;8;12;2;1;1;1;1;1;0;0;0;0;0;0;0;0;TriasxBCN
9;63;199;88;1380;905;475;5;900;13;181;160;167;138;83;55;36;20;14;18;10;2;0;0;0;0;1;0;0;0;1;0;1;0;TriasxBCN
9;63;199;89;1085;685;400;4;681;10;143;142;131;85;65;32;40;7;8;8;4;1;0;2;3;0;0;0;0;0;0;0;0;0;TriasxBCN
9;63;200;90;1081;657;424;9;648;3;107;174;131;83;61;32;19;9;8;8;3;5;1;0;0;0;0;1;1;0;2;0;0;0;PSC-CP
9;63;200;91;1339;842;497;2;840;8;124;205;179;91;86;54;32;18;13;9;7;2;6;2;2;0;1;0;0;0;0;1;0;0;PSC-CP
9;63;200;92;1447;898;549;8;890;5;134;257;151;107;77;45;33;26;16;8;15;2;3;2;1;2;6;0;0;0;0;0;0;0;PSC-CP
9;63;200;93;980;600;380;9;591;2;108;143;121;66;59;36;13;16;8;5;6;3;3;0;0;1;0;0;1;0;0;0;0;0;PSC-CP
9;63;200;94;1471;951;520;4;947;14;192;199;179;135;80;46;39;14;14;10;4;5;11;1;1;0;1;0;1;0;0;1;0;0;PSC-CP
9;63;200;95;1530;997;533;8;989;15;166;195;244;115;82;49;43;24;10;16;11;2;3;1;4;6;2;0;0;0;1;0;0;0;BCOMU-C
10;64;201;1;1052;589;463;5;584;4;130;117;122;84;37;29;25;15;5;6;3;1;0;3;1;0;0;0;0;1;1;0;0;0;TriasxBCN
10;64;201;2;1261;740;521;11;729;7;162;107;175;104;52;28;41;8;6;11;13;3;3;3;2;2;1;0;0;0;0;0;0;1;BCOMU-C
10;64;201;3;1107;674;433;8;666;6;139;137;142;92;47;23;39;14;2;6;5;2;0;2;2;3;2;2;0;1;0;0;0;0;BCOMU-C
10;64;201;4;1103;703;400;6;697;13;127;148;153;93;56;34;33;13;6;11;4;1;2;1;2;0;0;0;0;0;0;0;0;0;BCOMU-C
10;64;201;5;1209;770;439;11;759;3;153;181;156;104;56;22;32;18;7;12;8;2;0;1;0;0;1;1;1;0;0;1;0;0;PSC-CP
10;64;202;6;1293;797;496;4;793;7;175;133;167;129;77;36;35;6;3;10;8;3;0;0;0;2;0;1;0;1;0;0;0;0;TriasxBCN
10;64;202;7;1014;713;301;4;709;5;208;126;129;94;49;36;20;15;7;7;5;2;2;1;1;0;0;0;1;1;0;0;0;0;TriasxBCN
10;64;202;8;1168;727;441;12;715;6;171;149;121;111;56;16;34;17;6;6;8;4;5;1;1;1;0;1;1;0;0;0;0;0;TriasxBCN
10;64;202;9;1132;665;467;5;660;9;168;100;156;74;43;34;27;15;5;12;4;3;3;1;0;3;1;1;0;0;1;0;0;0;TriasxBCN
10;64;202;10;1157;675;482;7;668;12;159;109;165;89;36;25;34;10;5;3;8;2;1;6;0;1;1;1;1;0;0;0;0;0;BCOMU-C
10;64;202;11;875;533;342;7;526;3;124;115;132;67;33;16;14;8;2;0;7;0;1;0;4;0;0;0;0;0;0;0;0;0;BCOMU-C
10;64;203;12;1247;815;432;7;808;8;208;153;172;89;68;31;43;9;7;3;7;2;3;1;1;2;0;1;0;0;0;0;0;0;TriasxBCN
10;64;203;13;927;604;323;5;599;1;136;94;155;81;35;33;30;7;5;7;4;5;1;1;0;2;1;0;0;1;0;0;0;0;BCOMU-C
10;64;203;14;966;600;366;4;596;7;118;97;157;90;34;22;35;10;7;5;7;2;2;0;1;0;2;0;0;0;0;0;0;0;BCOMU-C
10;64;203;15;1263;722;541;10;712;6;168;126;136;96;74;26;28;20;4;6;12;4;2;2;2;0;0;0;0;0;0;0;0;0;TriasxBCN
10;64;203;16;861;587;274;6;581;6;113;104;135;101;45;25;24;9;7;4;5;1;0;1;0;0;0;0;0;0;1;0;0;0;BCOMU-C
10;64;203;17;1137;738;399;10;728;12;148;145;139;121;59;32;29;20;3;6;5;3;1;0;1;2;0;1;0;1;0;0;0;0;TriasxBCN
10;64;203;18;922;546;376;3;543;1;103;102;142;77;36;14;27;9;5;8;7;4;2;3;0;1;1;0;0;1;0;0;0;0;BCOMU-C
10;64;204;19;1161;759;402;9;750;7;188;142;166;112;45;26;30;7;1;14;6;2;2;0;0;2;0;0;0;0;0;0;0;0;TriasxBCN
10;64;204;20;1026;654;372;8;646;2;117;155;102;96;53;35;30;17;10;2;10;3;7;1;0;3;1;1;0;0;0;0;1;0;PSC-CP
10;64;204;21;904;552;352;5;547;5;101;95;122;58;59;18;30;17;5;18;9;3;2;0;1;0;2;1;0;0;0;1;0;0;BCOMU-C
10;64;204;22;940;597;343;7;590;8;137;104;149;72;33;22;31;14;2;5;5;2;4;0;1;1;0;0;0;0;0;0;0;0;BCOMU-C
10;64;204;23;1027;631;396;18;613;7;126;87;141;93;47;21;45;14;7;10;7;1;1;0;0;3;0;1;2;0;0;0;0;0;BCOMU-C
10;64;204;24;1015;638;377;13;625;7;124;101;180;96;28;10;38;11;0;8;9;2;6;0;1;1;3;0;0;0;0;0;0;0;BCOMU-C
10;64;204;25;885;536;349;2;534;9;118;95;122;79;37;20;28;11;1;6;3;0;1;1;1;0;2;0;0;0;0;0;0;0;BCOMU-C
10;65;205;26;1066;677;389;10;667;6;120;127;171;97;48;29;30;16;1;8;3;3;4;0;0;3;0;0;0;0;0;0;0;1;BCOMU-C
10;65;205;27;1135;714;421;36;678;13;119;152;150;69;65;21;23;12;11;7;24;4;1;1;4;0;0;0;0;0;1;0;1;0;PSC-CP
10;65;205;28;1253;783;470;35;748;9;174;145;165;88;50;25;33;20;7;11;9;3;5;2;0;0;1;0;0;1;0;0;0;0;TriasxBCN
10;65;205;29;1011;652;359;23;629;7;107;150;148;100;35;10;21;13;9;3;17;1;0;2;0;2;2;1;0;0;0;0;1;0;PSC-CP
10;65;205;30;1336;833;503;41;792;11;125;165;182;115;82;20;33;17;5;14;14;5;4;0;0;0;0;0;0;0;0;0;0;0;BCOMU-C
10;65;205;31;1054;654;400;9;645;4;121;137;135;77;69;34;30;3;12;9;5;1;3;0;1;1;3;0;0;0;0;0;0;0;PSC-CP
10;65;206;32;1003;649;354;13;636;5;118;136;143;85;31;37;28;13;5;12;12;2;2;1;0;1;1;3;0;1;0;0;0;0;BCOMU-C
10;65;206;33;751;535;216;6;529;5;98;138;110;53;35;26;24;10;9;1;10;2;3;2;0;1;2;0;0;0;0;0;0;0;PSC-CP
10;65;206;34;1266;749;517;5;744;8;92;202;126;97;88;56;21;13;14;6;7;4;0;2;1;2;2;0;0;1;0;1;0;1;PSC-CP
10;65;206;35;1492;1020;472;5;1015;13;181;257;167;121;114;54;28;24;15;13;16;2;6;0;1;1;1;1;0;0;0;0;0;0;PSC-CP
10;65;206;36;995;720;275;6;714;16;145;125;179;97;41;24;36;17;8;8;8;3;4;0;0;2;1;0;0;0;0;0;0;0;BCOMU-C
10;65;206;37;651;360;291;7;353;9;55;76;73;35;34;26;17;6;6;7;2;1;0;1;0;1;0;1;1;1;1;0;0;0;PSC-CP
10;65;206;234;1348;828;520;8;820;11;105;172;166;97;93;59;39;18;10;15;16;4;2;4;3;0;2;0;0;1;0;1;2;0;PSC-CP
10;65;207;38;1176;744;432;4;740;3;146;152;197;74;38;29;53;9;8;4;11;2;6;3;4;1;0;0;0;0;0;0;0;0;BCOMU-C
10;65;207;39;1151;731;420;15;716;9;121;137;188;93;51;41;32;11;6;10;7;2;0;2;2;2;2;0;0;0;0;0;0;0;BCOMU-C
10;65;207;40;1233;743;490;4;739;10;139;120;179;111;55;37;29;23;8;8;8;3;1;2;0;2;1;0;1;0;1;1;0;0;BCOMU-C
10;65;207;41;1059;649;410;10;639;10;158;111;163;72;43;23;32;12;2;5;3;1;1;0;1;1;0;0;0;0;0;1;0;0;BCOMU-C
10;66;208;42;1996;1207;789;8;1199;7;183;232;370;125;52;57;56;40;16;19;17;10;2;2;4;2;3;0;1;0;0;0;1;0;BCOMU-C
10;66;208;43;1342;780;562;7;773;8;120;143;253;94;37;35;36;19;7;5;4;3;0;2;3;1;3;0;0;0;0;0;0;0;BCOMU-C
10;66;209;44;1063;663;400;13;650;5;156;123;112;104;46;43;24;15;6;8;7;0;0;0;1;0;0;0;0;0;0;0;0;0;TriasxBCN
10;66;209;45;912;598;314;9;589;4;130;115;126;73;43;30;24;14;9;5;5;1;0;4;3;0;0;0;2;0;1;0;0;0;TriasxBCN
10;66;209;46;889;574;315;5;569;8;102;94;120;71;79;32;19;12;11;4;6;4;3;0;1;1;1;0;1;0;0;0;0;0;BCOMU-C
10;66;209;47;1183;795;388;6;789;13;167;151;172;103;62;25;32;18;17;10;4;4;2;2;0;3;0;0;2;2;0;0;0;0;BCOMU-C
10;66;209;48;1076;700;376;7;693;3;140;145;170;78;64;44;12;21;5;1;4;4;1;0;0;0;1;0;0;0;0;0;0;0;BCOMU-C
10;66;209;49;905;586;319;8;578;7;138;118;99;64;53;36;22;17;8;3;5;4;1;2;0;1;0;0;0;0;0;0;0;0;TriasxBCN
10;66;209;50;1113;732;381;7;725;11;135;154;147;89;71;40;28;21;4;7;9;2;2;3;0;0;0;0;0;1;0;0;1;0;PSC-CP
10;67;210;51;1093;736;357;7;729;9;141;166;147;68;76;46;25;18;7;7;11;0;1;1;1;0;4;0;0;0;1;0;0;0;PSC-CP
10;67;210;52;1578;1149;429;3;1146;12;268;200;261;149;89;43;47;24;16;13;7;0;4;6;2;4;0;0;1;0;0;0;0;0;TriasxBCN
10;67;210;53;1253;953;300;7;946;11;266;169;184;117;71;28;56;17;7;1;9;2;3;3;0;1;0;0;0;1;0;0;0;0;TriasxBCN
10;67;210;54;645;458;187;7;451;8;108;77;100;35;56;34;12;3;4;5;2;2;0;3;0;1;0;0;1;0;0;0;0;0;TriasxBCN
10;67;211;55;1848;1341;507;9;1332;14;394;251;270;159;81;36;69;20;19;1;6;6;0;5;0;0;0;0;0;0;0;0;0;1;TriasxBCN
10;68;212;56;1034;588;446;5;583;3;105;85;204;71;22;21;38;10;1;9;3;4;0;2;1;1;0;0;2;0;0;1;0;0;BCOMU-C
10;68;212;57;860;476;384;7;469;3;55;87;136;73;22;25;34;9;4;9;1;2;2;1;3;1;1;0;0;1;0;0;0;0;BCOMU-C
10;68;212;58;714;411;303;3;408;2;57;55;141;76;17;8;38;3;0;3;5;1;0;0;0;0;2;0;0;0;0;0;0;0;BCOMU-C
10;68;213;59;1023;601;422;4;597;3;125;122;167;61;32;22;26;11;6;7;6;4;0;0;2;2;0;0;0;0;0;1;0;0;BCOMU-C
10;68;213;60;1000;614;386;5;609;4;105;89;188;98;30;19;44;10;5;5;4;2;1;0;2;2;1;0;0;0;0;0;0;0;BCOMU-C
10;68;213;61;1266;887;379;10;877;9;218;121;181;161;42;18;75;19;3;3;7;6;1;2;1;1;0;2;7;0;0;0;0;0;TriasxBCN
10;68;213;62;1085;710;375;8;702;9;175;117;152;111;32;24;40;16;7;5;6;3;0;1;0;2;1;0;1;0;0;0;0;0;TriasxBCN
10;68;214;63;889;545;344;6;539;10;120;106;122;81;26;19;31;3;4;6;4;0;1;2;0;0;2;0;0;1;1;0;0;0;BCOMU-C
10;68;214;64;1051;665;386;5;660;8;145;100;171;100;21;20;49;10;1;13;11;3;2;0;0;0;4;0;0;2;0;0;0;0;BCOMU-C
10;68;214;65;1053;671;382;12;659;4;111;106;192;128;23;25;35;8;3;13;4;2;1;0;2;1;1;0;0;0;0;0;0;0;BCOMU-C
10;68;214;66;1367;884;483;6;878;15;166;143;239;135;53;24;49;12;8;10;7;3;3;5;6;0;0;0;0;0;0;0;0;0;BCOMU-C
10;68;214;67;1247;892;355;4;888;15;233;170;205;113;50;35;21;14;4;4;12;3;0;5;1;0;1;0;1;0;0;1;0;0;TriasxBCN
10;68;214;68;1119;757;362;3;754;14;146;137;176;121;40;27;40;18;9;8;14;0;0;3;1;0;0;0;0;0;0;0;0;0;BCOMU-C
10;68;215;69;1730;1162;568;13;1149;18;215;261;273;158;56;44;48;28;10;9;13;4;5;1;3;2;1;0;0;0;0;0;0;0;BCOMU-C
10;68;215;70;1108;670;438;6;664;2;115;99;167;137;30;32;41;10;3;9;7;2;1;3;3;2;0;0;0;0;0;1;0;0;BCOMU-C
10;68;215;71;1329;898;431;8;890;4;174;172;185;170;44;27;53;26;2;11;12;0;2;2;2;2;0;1;0;1;0;0;0;0;BCOMU-C
10;68;215;72;1272;765;507;1;764;10;124;179;183;119;34;40;41;12;4;3;3;3;1;0;4;2;1;0;0;1;0;0;0;0;BCOMU-C
10;68;215;73;1057;654;403;1;653;12;96;122;135;128;45;24;50;7;8;8;6;2;3;5;0;0;0;0;0;1;0;1;0;0;BCOMU-C
10;68;215;74;1093;669;424;9;660;7;104;114;198;113;31;26;19;19;4;10;8;3;1;0;0;1;0;1;1;0;0;0;0;0;BCOMU-C
10;68;215;75;1030;618;412;8;610;4;85;121;144;111;36;31;35;10;2;13;6;4;2;3;1;0;1;1;0;0;0;0;0;0;BCOMU-C
10;69;216;76;1453;943;510;9;934;7;145;176;282;111;33;46;57;24;11;16;6;10;3;0;1;1;2;0;0;0;0;3;0;0;BCOMU-C
10;69;216;235;930;511;419;4;507;2;54;139;89;74;54;27;19;18;11;9;2;2;3;0;0;0;1;0;1;1;1;0;0;0;PSC-CP
10;69;216;236;1130;638;492;10;628;10;77;168;101;100;54;45;15;17;11;13;10;3;2;0;0;1;0;0;0;1;0;0;0;0;PSC-CP
10;69;217;77;1244;908;336;14;894;6;187;156;235;124;67;25;46;15;6;5;12;0;2;1;2;3;1;0;0;1;0;0;0;0;BCOMU-C
10;69;217;78;1466;1051;415;6;1045;15;206;244;225;125;72;41;40;33;13;6;6;7;2;4;1;1;3;1;0;0;0;0;0;0;PSC-CP
10;69;217;79;1260;828;432;3;825;9;127;210;193;92;56;66;18;17;6;9;7;6;3;1;3;0;2;0;0;0;0;0;0;0;PSC-CP
10;69;218;80;1034;689;345;3;686;3;219;145;80;53;83;38;8;23;6;4;18;2;1;0;0;3;0;0;0;0;0;0;0;0;TriasxBCN
10;70;219;81;1222;631;591;5;626;2;44;193;134;55;67;65;18;20;13;6;4;0;2;1;0;0;1;0;1;0;0;0;0;0;PSC-CP
10;70;219;82;876;281;595;2;279;6;10;97;42;29;22;38;2;5;8;8;7;0;0;0;2;0;1;0;1;0;1;0;0;0;PSC-CP
10;70;219;83;901;340;561;4;336;6;9;110;79;32;24;51;9;1;1;4;4;1;1;0;1;0;0;1;0;1;0;1;0;0;PSC-CP
10;70;219;84;909;403;506;5;398;8;14;130;73;48;31;59;2;5;7;7;8;3;0;0;0;0;2;0;0;1;0;0;0;0;PSC-CP
10;70;220;85;1016;454;562;4;450;8;29;155;85;64;29;39;10;5;4;6;7;4;1;1;0;0;1;0;2;0;0;0;0;0;PSC-CP
10;70;220;86;1162;527;635;0;527;8;45;194;84;52;28;61;20;7;5;10;10;1;0;1;1;0;0;0;0;0;0;0;0;0;PSC-CP
10;70;220;87;1071;486;585;5;481;8;29;148;78;49;44;82;11;6;7;6;8;1;0;0;3;0;0;0;0;0;1;0;0;0;PSC-CP
10;70;220;88;1255;653;602;7;646;3;72;173;102;80;90;65;9;20;12;8;3;3;0;0;0;1;0;2;0;2;1;0;0;0;PSC-CP
10;70;221;89;1614;461;1153;7;454;5;35;138;82;58;42;40;11;6;3;9;11;8;0;0;0;2;1;1;0;0;1;0;1;0;PSC-CP
10;70;222;90;933;457;476;1;456;3;30;152;63;48;50;56;9;17;6;5;10;2;0;4;1;0;0;0;0;0;0;0;0;0;PSC-CP
10;70;222;91;1335;704;631;10;694;6;54;237;101;64;82;67;13;24;11;4;12;0;0;4;2;1;3;0;4;4;0;0;1;0;PSC-CP
10;70;222;92;1170;703;467;9;694;8;81;194;102;102;77;76;9;19;10;8;4;3;0;0;0;0;0;0;1;0;0;0;0;0;PSC-CP
10;70;222;93;889;572;317;9;563;6;61;181;79;85;47;58;11;17;5;9;1;0;0;1;0;1;1;0;0;0;0;0;0;0;PSC-CP
10;71;223;94;1735;976;759;6;970;7;153;194;277;111;66;44;39;29;11;11;8;4;7;1;1;3;1;0;1;0;0;2;0;0;BCOMU-C
10;71;223;95;861;402;459;7;395;6;61;95;89;61;20;17;16;9;4;3;6;0;2;4;0;0;0;0;1;1;0;0;0;0;PSC-CP
10;71;224;96;1067;690;377;8;682;4;128;126;166;101;36;27;30;19;8;15;14;2;1;0;1;2;1;0;1;0;0;0;0;0;BCOMU-C
10;71;224;97;1088;672;416;6;666;2;130;126;169;97;49;27;27;11;5;5;10;5;0;0;0;2;0;0;0;0;1;0;0;0;BCOMU-C
10;71;224;98;1419;933;486;6;927;11;185;222;159;125;85;54;25;15;14;12;9;3;2;1;1;1;1;0;2;0;0;0;0;0;PSC-CP
10;71;224;99;846;403;443;5;398;9;73;106;76;46;25;24;10;7;5;4;4;0;0;1;0;6;0;0;1;0;1;0;0;0;PSC-CP
10;71;224;100;1091;631;460;5;626;7;106;154;120;85;45;30;34;18;5;6;5;3;3;2;0;2;0;0;1;0;0;0;0;0;PSC-CP
10;71;225;101;995;537;458;8;529;7;63;131;111;68;53;29;19;16;8;7;7;0;0;0;4;0;0;3;0;1;1;0;0;1;PSC-CP
10;71;225;102;1885;1099;786;14;1085;9;139;363;145;141;79;72;34;38;20;10;18;8;2;0;2;0;3;0;1;0;1;0;0;0;PSC-CP
10;71;225;103;1681;1056;625;10;1046;12;128;294;162;126;111;94;19;36;20;12;19;1;3;0;2;3;0;0;1;2;1;0;0;0;PSC-CP
10;71;225;104;1324;931;393;7;924;11;94;263;182;117;91;59;27;26;16;6;16;3;4;1;1;2;1;0;1;0;2;0;0;1;PSC-CP
10;71;225;237;632;373;259;1;372;4;42;85;82;64;25;19;11;9;9;2;14;4;1;0;1;0;0;0;0;0;0;0;0;0;PSC-CP
10;72;226;105;1668;1034;634;11;1023;9;127;297;184;118;104;65;19;31;25;15;14;7;3;2;0;1;1;1;0;0;0;0;0;0;PSC-CP
10;72;226;106;763;484;279;23;461;4;89;101;84;65;40;9;14;12;9;8;13;0;2;0;0;1;4;0;1;2;3;0;0;0;PSC-CP
10;72;226;107;1144;755;389;7;748;15;89;174;166;82;83;61;26;14;11;8;4;5;4;2;3;0;0;1;0;0;0;0;0;0;PSC-CP
10;72;226;108;1036;637;399;46;591;1;46;121;96;47;188;40;8;15;13;3;8;1;1;0;1;1;0;0;0;0;1;0;0;0;PP
10;72;226;109;1160;682;478;38;644;7;66;201;148;63;62;30;9;20;11;9;9;4;3;0;0;0;1;0;0;1;0;0;0;0;PSC-CP
10;72;226;110;1199;696;503;6;690;11;93;169;146;90;63;38;30;20;6;4;5;5;4;0;5;0;0;1;0;0;0;0;0;0;PSC-CP
10;72;227;111;951;566;385;7;559;7;87;116;121;87;54;37;13;7;6;4;4;4;4;1;3;1;0;0;0;0;0;0;0;3;BCOMU-C
10;72;227;112;1191;797;394;7;790;8;123;198;141;102;101;41;21;9;15;8;12;3;1;3;1;0;1;0;0;0;0;0;2;0;PSC-CP
10;72;227;113;828;490;338;4;486;8;54;134;106;56;33;34;21;19;2;7;3;1;4;0;1;0;0;3;0;0;0;0;0;0;PSC-CP
10;72;227;114;1002;559;443;5;554;9;68;140;119;83;20;50;11;25;6;8;5;2;2;0;0;0;1;2;0;1;0;2;0;0;PSC-CP
10;72;228;115;987;567;420;8;559;12;69;123;105;80;43;43;29;22;10;3;12;1;2;0;1;1;0;2;0;0;0;0;1;0;PSC-CP
10;72;228;116;1252;723;529;8;715;10;56;226;133;66;99;50;8;22;14;16;10;1;2;0;2;0;0;0;0;0;0;0;0;0;PSC-CP
10;72;228;117;955;547;408;5;542;3;63;164;82;66;68;34;18;11;10;3;7;6;1;0;3;0;0;1;0;1;0;1;0;0;PSC-CP
10;72;228;118;785;521;264;10;511;10;116;98;98;91;26;17;15;13;3;10;5;0;3;0;2;0;2;0;0;1;1;0;0;0;TriasxBCN
10;72;228;119;805;431;374;3;428;3;67;112;78;40;40;34;15;12;5;11;4;4;0;0;0;0;3;0;0;0;0;0;0;0;PSC-CP
10;72;229;120;1014;567;447;3;564;3;77;134;129;81;41;33;23;10;6;11;3;4;4;0;0;0;2;3;0;0;0;0;0;0;PSC-CP
10;72;229;121;1075;612;463;3;609;10;92;135;151;57;40;52;23;8;10;10;4;4;3;2;3;3;0;0;0;0;0;0;2;0;BCOMU-C
10;72;229;122;1177;802;375;7;795;11;121;193;148;119;76;47;35;13;5;12;3;0;4;2;2;0;2;0;2;0;0;0;0;0;PSC-CP
10;73;230;123;1017;652;365;3;649;12;73;201;122;66;69;54;15;6;10;5;6;3;0;0;2;0;2;0;1;1;1;0;0;0;PSC-CP
10;73;230;124;824;490;334;1;489;3;50;147;66;46;75;47;9;21;8;7;3;3;0;1;1;2;0;0;0;0;0;0;0;0;PSC-CP
10;73;230;125;819;498;321;5;493;7;38;175;67;60;59;35;10;15;11;4;5;1;1;2;1;0;1;0;0;1;0;0;0;0;PSC-CP
10;73;230;126;825;536;289;2;534;3;78;169;83;56;66;30;7;14;3;10;5;3;2;0;1;0;0;1;0;0;2;0;1;0;PSC-CP
10;73;230;127;761;478;283;3;475;3;47;149;87;67;43;38;10;7;5;15;3;0;1;0;0;0;0;0;0;0;0;0;0;0;PSC-CP
10;73;230;128;1222;818;404;5;813;5;89;247;144;93;91;64;17;18;19;8;7;5;2;0;1;0;2;1;0;0;0;0;0;0;PSC-CP
10;73;230;129;922;633;289;5;628;5;54;207;90;67;89;52;9;13;15;7;11;5;1;1;0;1;0;0;0;0;0;0;1;0;PSC-CP
10;73;231;130;874;501;373;3;498;11;50;132;75;45;74;50;12;16;14;9;5;4;0;0;0;0;0;0;0;0;0;0;1;0;PSC-CP
10;73;231;131;918;591;327;5;586;5;61;195;85;56;85;46;10;14;10;6;3;5;1;0;1;0;1;0;0;0;0;1;0;1;PSC-CP
10;73;231;132;900;551;349;12;539;2;35;167;97;52;108;27;12;13;5;7;6;4;0;0;0;0;1;2;0;0;0;1;0;0;PSC-CP
10;73;231;133;1271;756;515;17;739;3;77;228;115;71;100;70;24;11;8;9;10;3;4;0;2;1;1;0;0;0;0;0;2;0;PSC-CP
10;73;231;134;1150;699;451;4;695;9;67;214;124;79;60;52;17;21;16;16;9;5;2;0;1;0;1;0;0;0;1;1;0;0;PSC-CP
10;73;231;135;884;528;356;1;527;9;37;152;87;42;80;44;15;29;15;6;9;0;1;0;0;0;0;0;0;1;0;0;0;0;PSC-CP
10;73;232;136;1045;618;427;3;615;4;52;205;89;81;80;50;15;9;8;12;7;1;1;0;0;0;0;1;0;0;0;0;0;0;PSC-CP
10;73;232;137;1160;598;562;0;598;6;38;218;76;51;77;67;11;12;14;10;7;4;2;0;0;0;4;0;1;0;0;0;0;0;PSC-CP
